subNo index mean periodicity nEvents pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
11.0000 32.0000 -0.0000 1.0000 5.0000 8 1.0000 1.0000 1.6180 2.0000 0.6217 10.8161 7.7866 -1.9977 -3.8657 -0.0426 -0.4022 3.0860 -5.9260 -8.5228 -0.5754 -0.4842 -2.1653 0.0276 7.0810 -5.4239 2.3433 -0.0670 -6.3337 4.3029 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7016 3.3190 
11.0000 33.0000 0.0000 0.0000 9.0000 2 -1.0000 1.0000 2.7940 2.0000 1.0841 -11.2578 -5.6493 4.3894 -4.4682 1.1174 -0.1557 5.5547 3.0241 6.1852 5.0400 3.2791 -1.9482 5.9687 -2.3619 0.8070 -10.9706 1.6473 -0.3389 0.8347 0.5041 0.4425 0.3350 0.2244 0.2874 0.2045 0.3652 0.2529 0.3204 0.2807 0.3795 0.4879 0.2108 0.3610 0.2673 0.2025 0.3681 0.5223 0.3114 6.3279 1.7240 4.5282 
11.0000 34.0000 0.0000 0.0000 9.0000 8 1.0000 1.0000 2.9410 2.0000 2.7209 -2.2231 -5.1188 -5.3856 0.2787 0.5630 -4.8934 -4.4878 -0.7764 6.7291 9.9646 -0.6464 -3.8800 -5.6749 -5.4998 6.0230 -3.4562 3.8925 1.4214 9.5596 0.4341 0.2828 0.2152 0.5174 0.3432 0.2747 0.4185 0.3917 0.2468 0.2019 0.3174 0.2257 0.2985 0.4573 0.3648 0.2639 0.4966 0.2289 0.3385 6.3179 1.5949 4.5417 
11.0000 35.0000 0.0000 0.0000 6.0000 8 1.0000 1.0000 1.8560 2.0000 3.7568 -5.5551 -4.9973 1.7422 -4.9409 -0.9690 -6.3376 5.2112 5.2908 2.6415 6.1198 -1.5366 -1.1321 7.7860 -5.0907 -10.2740 -2.8590 3.0718 4.2145 4.5097 0.2230 0.3128 0.2504 0.4393 0.3425 0.4762 0.2882 0.3384 0.2166 0.3339 0.2592 0.3759 0.4826 0.3059 0.2454 0.3923 0.3198 0.2082 0.5215 6.3319 1.6772 3.5405 
11.0000 36.0000 -0.0000 1.0000 5.0000 8 1.0000 1.0000 1.5100 2.0000 -2.9320 -2.6055 -1.6429 2.2816 3.7588 -2.4798 -4.2524 -1.6055 11.3873 2.6961 2.5067 -1.4660 -1.9359 -12.3026 2.0409 -1.7660 8.6170 -0.1502 2.9944 -1.6440 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4102 2.9273 
11.0000 37.0000 -0.0000 1.0000 4.0000 8 1.0000 1.0000 1.2460 2.0000 3.7494 -0.0386 9.9917 2.1814 -7.1122 -3.3141 -10.5689 -3.8167 2.9116 -0.8048 4.6781 8.7090 -1.1855 1.4080 3.7766 -2.6401 -4.3837 -0.1879 2.3908 -4.4839 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7191 2.9803 
11.0000 38.0000 -0.0000 0.0000 8.0000 8 1.0000 0.0000 2.6580 3.0000 -1.8431 6.6620 -8.2109 -6.0060 -1.1966 -1.7489 -7.1897 6.5573 9.8341 -6.2915 0.6555 -2.4595 4.9119 1.7282 3.7974 -5.7215 2.5293 3.1792 -0.9381 1.0180 0.4282 0.2745 0.3334 0.4020 0.3106 0.2827 0.2122 0.4350 0.2640 0.2115 0.4804 0.2336 0.4903 0.3147 0.4321 0.2196 0.2659 0.5226 0.2080 6.3213 1.4684 4.1422 
11.0000 39.0000 -0.9900 0.0000 8.0000 2 -1.0000 1.0000 2.5080 4.0000 0.0558 -3.1760 3.6003 -8.0614 -1.3732 2.0119 -6.0913 -1.5341 -10.8170 1.8473 -1.8140 6.4274 -0.5655 -7.2774 1.7238 1.5441 9.6001 2.2152 -6.0655 -0.6256 0.2486 0.3747 0.3445 0.4296 0.2448 0.2136 0.2684 0.4630 0.4900 0.2053 0.5129 0.4811 0.2972 0.2243 0.2806 0.3545 0.2520 0.4291 0.2105 6.3248 1.6667 4.1923 
11.0000 40.0000 -0.6600 1.0000 6.0000 8 1.0000 0.0000 1.8150 4.0000 -0.1261 7.4979 -4.5650 -2.0022 4.8686 -3.5476 -1.3977 -1.4690 -0.2544 8.2112 4.2047 -0.5880 -1.9942 1.7375 -1.7676 -8.7481 -9.1914 3.5720 -0.1583 -9.2750 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6509 3.4823 
11.0000 41.0000 0.6600 0.0000 8.0000 2 -1.0000 0.0000 2.3820 5.0000 0.7123 -1.4780 -5.3821 2.0521 -4.0858 2.3602 -0.0458 1.5326 -2.5015 6.2596 -2.3979 -8.5585 9.3042 2.7484 0.3591 10.6432 -0.4764 6.5247 -5.3046 2.1867 0.4274 0.4002 0.4623 0.2629 0.3089 0.2125 0.2754 0.2128 0.3216 0.2856 0.2531 0.4362 0.3907 0.2344 0.3184 0.4874 0.2761 0.4392 0.3253 6.3306 1.7265 4.1158 
